date,open,high,low,close,volume,vwap,Returns
09/06/2013 15:06:12,1653.5,1653.75,1652.5,1653.75,21567,1653.18235,0
09/06/2013 15:14:51,1653.75,1654.25,1653,1653.75,21548,1653.589614,0.001509434
09/08/2013 18:48:04,1653.75,1658,1652,1656.25,21544,1654.944915,0.001507159
09/09/2013 1:02:18,1656.25,1659.25,1654.75,1658.75,21516,1656.840805,-0.001207183
09/09/2013 2:45:34,1658.75,1659.25,1656.5,1656.75,21501,1657.875634,0.001657126
09/09/2013 4:00:04,1656.75,1659.75,1656.75,1659.5,21487,1658.499255,-0.000602954
09/09/2013 5:35:11,1659.5,1659.5,1656.5,1658.5,21509,1657.54118,-0.00045242
09/09/2013 6:43:09,1658.5,1659,1656,1657.75,21506,1657.449468,0.000150784
09/09/2013 7:58:45,1657.75,1658.25,1656.5,1658,21508,1657.262507,0.000753352
09/09/2013 8:30:20,1658,1659.5,1657.75,1659.25,21478,1658.570002,0.001053582
09/09/2013 8:31:29,1659.25,1661.75,1659.25,1661,21476,1660.674683,0.000300933
09/09/2013 8:35:34,1661,1661.75,1660,1661.5,21463,1660.739587,0
09/09/2013 8:39:10,1661.5,1662.25,1660.75,1661.5,21453,1661.544353,-0.000451603
09/09/2013 8:44:39,1661.5,1661.75,1660,1660.75,21460,1660.92818,0.000752106
09/09/2013 8:48:12,1660.75,1662.5,1660.75,1662,21446,1661.823953,0.000751541
09/09/2013 8:52:04,1662,1663.25,1661.25,1663.25,21430,1662.424662,0.000600871
09/09/2013 8:55:20,1663.25,1664.25,1663,1664.25,21441,1663.544063,-0.000300526
09/09/2013 8:59:17,1664.25,1664.75,1663.75,1663.75,21418,1664.204863,0.000300436
09/09/2013 9:02:21,1663.75,1665.25,1663.5,1664.25,21413,1664.480759,-0.00090212
09/09/2013 9:05:59,1664.25,1664.75,1662.5,1662.75,21426,1663.504072,-0.000451264
09/09/2013 9:10:07,1662.75,1663.25,1661.75,1662,21435,1662.585246,0
09/09/2013 9:16:11,1662,1662.5,1661,1662,21452,1661.86542,0.000300752
09/09/2013 9:21:20,1662,1663.25,1661.5,1662.5,21446,1662.283701,-0.000752445
09/09/2013 9:29:45,1662.5,1662.75,1661,1661.25,21439,1661.871787,0.000451264
09/09/2013 9:36:17,1661.25,1662.25,1660.25,1662,21466,1661.285614,0.00045106
09/09/2013 9:44:01,1662,1663,1661.25,1662.75,21444,1662.088929,-0.000451264
09/09/2013 9:53:51,1662.75,1663,1661.5,1662,21437,1662.154324,0
09/09/2013 10:02:18,1662.25,1662.5,1660.75,1662,21455,1661.858844,0.000150399
09/09/2013 10:08:49,1662,1663,1661.25,1662.25,21444,1662.110264,0
09/09/2013 10:15:57,1662.25,1663.25,1662,1662.25,21441,1662.637902,-0.000601956
09/09/2013 10:24:37,1662.25,1662.25,1661,1661.25,21451,1661.670983,0.000601594
09/09/2013 10:31:11,1661.25,1662.5,1661.25,1662.25,21400,1661.971449,0
09/09/2013 10:36:15,1662.25,1663,1661.75,1662.25,21488,1662.21334,0.001051683
09/09/2013 10:41:24,1662.25,1664.25,1662,1664,21431,1663.265433,0
09/09/2013 10:49:31,1664,1664.5,1663.5,1664,21423,1664.02523,0
09/09/2013 10:57:52,1664,1664.75,1663.5,1664,21418,1664.116199,0.000450518
09/09/2013 11:05:31,1664,1665,1663.5,1664.75,21393,1664.322243,0.00060033
09/09/2013 11:12:55,1664.75,1666,1664.25,1665.75,21433,1664.982807,0.00059997
09/09/2013 11:15:53,1665.75,1667,1665.75,1666.75,21370,1666.420566,-0.000150015
09/09/2013 11:29:57,1666.75,1667,1665.75,1666.5,21411,1666.340152,-0.000750638
09/09/2013 11:37:24,1666.5,1666.75,1665,1665.25,21387,1665.674499,0.000300165
09/09/2013 11:49:02,1665.25,1666,1665.25,1665.75,21406,1665.590092,0
09/09/2013 12:07:43,1665.75,1666.75,1665.25,1665.75,21404,1665.817067,0.00015006
09/09/2013 12:24:00,1665.75,1666.5,1665.25,1666,21397,1665.813595,0.00030003
09/09/2013 12:38:20,1666,1667,1665.5,1666.5,21392,1666.218925,0.00029994
09/09/2013 12:48:08,1666.5,1667.75,1665.75,1667,21386,1666.7969,0.000899011
09/09/2013 13:00:08,1667,1668.5,1666.75,1668.5,21371,1667.543213,0.000449304
09/09/2013 13:04:17,1668.5,1669.75,1668.25,1669.25,21351,1668.884279,0.000149745
09/09/2013 13:16:05,1669.25,1669.75,1668.75,1669.5,21364,1669.194708,0.000897666
09/09/2013 13:19:31,1669.5,1671,1669.5,1671,21340,1670.441565,0
09/09/2013 13:22:07,1671,1671.75,1670.75,1671,21327,1671.268896,-0.000149633
09/09/2013 13:26:18,1671,1671.25,1670.5,1670.75,21047,1670.97812,-0.000299356
09/09/2013 13:36:10,1670.75,1671,1670.25,1670.25,21622,1670.475129,0
09/09/2013 13:44:58,1670.25,1670.5,1669.5,1670.25,21337,1669.990591,0
09/09/2013 13:57:09,1670.25,1670.5,1669.75,1670.25,21350,1670.145995,-0.000149701
09/09/2013 14:09:06,1670.25,1670.5,1669,1670,21344,1669.853132,0.000598444
09/09/2013 14:17:52,1670,1671,1669.75,1671,21335,1670.340684,-0.000898473
09/09/2013 14:25:04,1671,1671.5,1669.25,1669.5,21333,1670.355998,0.000299401
09/09/2013 14:35:17,1669.5,1670.75,1669,1670,21355,1669.900234,-0.000599161
09/09/2013 14:43:10,1670,1670.25,1669,1669,21352,1669.529974,0.000598802
09/09/2013 14:51:46,1669,1670.25,1668.75,1670,21348,1669.56243,0
09/09/2013 14:57:33,1670,1670.5,1669.5,1670,21344,1670.063402,0.000149678
09/09/2013 14:59:39,1670.25,1670.75,1670,1670.25,21270,1670.314563,0.000149656
09/09/2013 15:00:01,1670.25,1670.75,1670,1670.5,21396,1670.35613,0.000149633
09/09/2013 15:00:56,1670.5,1671,1670.25,1670.75,21337,1670.611473,0
09/09/2013 15:04:39,1670.75,1671.25,1670.75,1670.75,21315,1671.040547,-0.000748727
09/09/2013 15:11:15,1670.75,1671,1669.5,1669.5,21261,1670.403403,-0.000299581
09/09/2013 15:14:35,1669.5,1669.75,1668.25,1669,21462,1669.072232,0.001794258
09/09/2013 17:40:08,1669,1672.25,1669,1672,21327,1670.33692,-0.001197605
09/09/2013 22:53:46,1672,1672.25,1669,1670,21349,1670.496581,0.001643999
09/10/2013 2:00:46,1670,1673.5,1669.5,1672.75,21322,1671.753764,0.001492315
09/10/2013 2:45:12,1672.75,1675.25,1671.5,1675.25,21299,1673.144103,0.00059657
09/10/2013 3:07:36,1675.25,1677.25,1675.25,1676.25,21266,1676.373495,-0.000149165
09/10/2013 4:21:06,1676.5,1677.75,1675.75,1676,21255,1676.880428,0.001191895
09/10/2013 5:46:38,1676,1678.5,1675.75,1678,21254,1677.256681,0.000595593
09/10/2013 6:18:23,1678,1679,1677,1679,21241,1678.006073,0.000892591
09/10/2013 6:36:53,1679,1680.5,1678,1680.5,21229,1679.195499,-0.000297619
09/10/2013 6:54:39,1680.5,1681.25,1679.5,1680,21211,1680.403046,-0.000148832
09/10/2013 7:27:28,1680,1680.75,1679.25,1679.75,21217,1680.048228,-0.000297752
09/10/2013 7:53:57,1679.75,1680.75,1678.75,1679.25,21212,1679.736835,0
09/10/2013 8:11:34,1679.25,1680,1678.5,1679.25,21234,1679.267766,0.000743826
09/10/2013 8:30:00,1679.25,1680.75,1679,1680.5,21219,1679.731703,-0.000595415
09/10/2013 8:32:03,1680.25,1680.75,1679.25,1679.5,21197,1679.953673,-0.000297796
09/10/2013 8:35:13,1679.5,1680,1678.75,1679,21238,1679.321664,-0.001043375
09/10/2013 8:37:24,1679,1679.25,1676.75,1677.25,21251,1678.025387,0.000149031
09/10/2013 8:40:51,1677.25,1678.25,1677,1677.5,21242,1677.607076,-0.000149054
09/10/2013 8:44:24,1677.5,1678.75,1677.25,1677.25,21247,1678.02851,0.000893522
09/10/2013 8:49:14,1677.25,1679.25,1677.25,1678.75,21228,1678.388838,0.000595327
09/10/2013 8:52:54,1678.75,1680.25,1678.5,1679.75,21218,1679.546788,0.000594972
09/10/2013 8:55:18,1679.75,1681.25,1679.25,1680.75,21228,1680.15933,-0.000744269
09/10/2013 8:59:14,1680.75,1681,1679.25,1679.5,21206,1680.501922,0.000446362
09/10/2013 9:04:04,1679.5,1680.5,1679,1680.25,21224,1679.818649,0.000891928
09/10/2013 9:06:41,1680.25,1681.75,1679.5,1681.75,21210,1680.450283,-0.001041667
09/10/2013 9:10:13,1681.75,1681.75,1680,1680,21210,1680.622713,0.000446229
09/10/2013 9:14:21,1680,1681,1679.75,1680.75,21209,1680.442737,-0.000595327
09/10/2013 9:17:02,1680.75,1682,1679.25,1679.75,21210,1680.697855,0.00014881
09/10/2013 9:21:25,1679.75,1680.5,1679,1680,21217,1679.781602,0.000594884
09/10/2013 9:27:18,1680,1681.25,1680,1681,21212,1680.622006,0.00059453
09/10/2013 9:33:09,1681,1682.25,1680.75,1682,21187,1681.633478,-0.000297354
09/10/2013 9:39:15,1682,1682,1680.75,1681.5,21202,1681.394043,0.000594354
09/10/2013 9:44:34,1681.5,1682.5,1681.25,1682.5,21182,1681.914727,-0.000445964
09/10/2013 9:48:39,1682.5,1682.75,1681.25,1681.75,21198,1682.003644,0.000445765
09/10/2013 9:54:07,1681.75,1682.75,1681.75,1682.5,21190,1682.095824,-0.000594707
09/10/2013 9:59:54,1682.5,1683,1681.5,1681.5,21191,1682.310238,0.000148655
09/10/2013 10:03:56,1681.5,1682.25,1681.25,1681.75,21196,1681.832917,0
09/10/2013 10:08:30,1681.75,1682,1681,1681.75,21200,1681.54645,-0.000297398
09/10/2013 10:17:18,1681.75,1682,1680.75,1681.25,21095,1681.491657,0.000148677
09/10/2013 10:24:55,1681.25,1681.5,1680.75,1681.5,21307,1681.199242,-0.000148699
09/10/2013 10:29:57,1681.5,1681.75,1681,1681.25,21177,1681.352753,-0.00089299
09/10/2013 10:34:05,1681.25,1681.25,1679.75,1679.75,21209,1680.545393,-0.000148854
09/10/2013 10:40:11,1679.75,1680.5,1679.25,1679.5,21240,1679.895292,-0.000893921
09/10/2013 10:44:38,1679.5,1679.75,1678,1678,21232,1678.990156,-0.000149009
09/10/2013 10:47:58,1678,1678.25,1676.75,1677.75,21238,1677.653263,0.000595681
09/10/2013 10:54:23,1677.75,1679,1677.5,1678.75,21202,1678.116298,-0.000148943
09/10/2013 10:59:55,1678.75,1679,1678,1678.5,21282,1678.601482,0.000595415
09/10/2013 11:07:57,1678.5,1679.75,1678.5,1679.5,21218,1679.044667,0
09/10/2013 11:17:37,1679.5,1680,1679.25,1679.5,21227,1679.6029,0.000148832
09/10/2013 11:27:18,1679.5,1680,1679,1679.75,21226,1679.501896,0
09/10/2013 11:38:01,1680,1680.25,1678.75,1679.75,21225,1679.50735,0.00014881
09/10/2013 11:53:28,1679.75,1680,1678.5,1680,21217,1679.420335,0.000148787
09/10/2013 12:04:13,1680,1681.25,1679.75,1680.25,21216,1680.443309,0
09/10/2013 12:10:43,1680.25,1680.75,1679.75,1680.25,21214,1680.251473,0.000446163
09/10/2013 12:19:39,1680.25,1681.25,1679,1681,21215,1679.814919,0.000148699
09/10/2013 12:23:00,1681,1681.75,1680.25,1681.25,21166,1680.955188,0.000148677
09/10/2013 12:27:37,1681.25,1682,1681,1681.5,21244,1681.468815,-0.000148699
09/10/2013 12:32:50,1681.5,1682,1680.75,1681.25,21165,1681.329388,-0.000148721
09/10/2013 12:39:50,1681.25,1681.5,1680.25,1681,21220,1680.930973,0
09/10/2013 12:47:31,1681,1681.5,1680.75,1681,21212,1681.203635,0.000148699
09/10/2013 12:58:21,1681,1681.75,1680.5,1681.25,21212,1681.147864,-0.000297486
09/10/2013 13:07:54,1681.25,1681.75,1680.75,1680.75,21005,1681.175732,0.00044603
09/10/2013 13:12:25,1680.75,1682,1680.25,1681.5,21394,1681.011148,-0.000297442
09/10/2013 13:21:40,1681.5,1681.75,1680.25,1681,21206,1681.023472,-0.000893123
09/10/2013 13:32:57,1681,1681.5,1679.5,1679.5,21211,1680.640493,0.000446362
09/10/2013 13:41:08,1679.5,1680.5,1679.25,1680.25,21222,1679.797321,0.000148765
09/10/2013 13:51:04,1680.25,1681,1680,1680.5,21207,1680.432334,0.000743273
09/10/2013 13:59:31,1680.5,1682,1680,1681.75,21210,1680.852428,0
09/10/2013 14:05:33,1681.75,1682,1681.25,1681.75,21198,1681.492877,-0.000148677
09/10/2013 14:12:22,1681.75,1682.5,1681,1681.5,21196,1681.643848,0
09/10/2013 14:19:47,1681.5,1682,1680.5,1681.5,21194,1681.219708,0.000445831
09/10/2013 14:27:38,1681.5,1682.5,1681.25,1682.25,21201,1681.920558,0.000148588
09/10/2013 14:34:10,1682.25,1682.75,1681.75,1682.5,21153,1682.191557,-0.000594707
09/10/2013 14:41:06,1682.5,1682.75,1681.5,1681.5,21226,1682.124776,-0.000148699
09/10/2013 14:47:19,1681.5,1682.25,1680.25,1681.25,21199,1681.362246,0
09/10/2013 14:52:54,1681.5,1682.5,1681,1681.25,21193,1681.777214,0.000297309
09/10/2013 14:58:03,1681.25,1682,1681,1681.75,21199,1681.450658,0.000742721
09/10/2013 14:59:45,1681.75,1683.25,1681.75,1683,21150,1682.496608,0
09/10/2013 15:00:00,1683,1683.25,1682.75,1683,21213,1683.08615,-0.000445831
09/10/2013 15:00:36,1683,1683.25,1682,1682.25,21170,1682.542218,0.000148588
09/10/2013 15:03:13,1682.25,1683,1682.25,1682.5,21185,1682.641586,-0.00014861
09/10/2013 15:08:30,1682.5,1683,1682.25,1682.25,21137,1682.592303,0.000148588
09/10/2013 15:31:21,1682.25,1682.75,1681.75,1682.5,21249,1682.14783,-0.001041202
09/10/2013 20:06:43,1682.5,1683,1680.25,1680.75,21193,1681.778099,0.00044603
09/10/2013 21:32:10,1680.75,1684,1679.75,1681.5,21197,1681.825754,-0.000595061
09/11/2013 2:10:43,1681.5,1682.75,1679.75,1680.5,21208,1680.772268,0.000594707
09/11/2013 3:24:29,1680.5,1682.5,1679.75,1681.5,21199,1681.014812,-0.000297442
09/11/2013 5:01:22,1681.5,1683.5,1680.5,1681,21188,1682.116788,0.000297354
09/11/2013 6:33:21,1681,1683,1680.75,1681.5,21198,1682.077661,0
09/11/2013 7:17:06,1681.5,1682.75,1679.75,1681.5,21195,1680.980951,-0.000446229
09/11/2013 8:10:14,1681.5,1681.5,1680.25,1680.75,21212,1680.881447,0.000148721
09/11/2013 8:30:02,1680.75,1681.25,1679.25,1681,21215,1680.246748,0.000297354
09/11/2013 8:31:11,1681,1682,1680.5,1681.5,21199,1681.277478,-0.000892857
09/11/2013 8:33:57,1681.5,1682,1680,1680,21198,1681.41452,0.001337494
09/11/2013 8:36:34,1680,1682.25,1679.75,1682.25,21185,1681.208154,-0.000148633
09/11/2013 8:38:59,1682.25,1682.75,1680.75,1682,21215,1681.787273,0.00014861
09/11/2013 8:42:26,1682,1682.75,1681.5,1682.25,21189,1682.222745,-0.000148633
09/11/2013 8:48:08,1682.25,1682.75,1681.25,1682,21194,1681.821247,-0.000743716
09/11/2013 8:53:37,1682,1682.25,1680.5,1680.75,21181,1681.27108,-0.001042287
09/11/2013 8:57:20,1680.75,1681.25,1678.75,1679,21214,1680.002216,0.000892591
09/11/2013 9:01:50,1679,1680.5,1678.5,1680.5,21168,1679.442354,0
09/11/2013 9:05:12,1680.5,1681,1680,1680.5,21269,1680.437691,-0.000297619
09/11/2013 9:09:17,1680.5,1681.5,1680,1680,21185,1680.799091,-0.000148832
09/11/2013 9:12:30,1680,1680.25,1679.25,1679.75,21250,1679.867541,-0.000446694
09/11/2013 9:15:45,1679.75,1681,1679,1679,21225,1679.889446,0
09/11/2013 9:19:07,1679,1680.25,1678.5,1679,21169,1679.143441,-0.000297885
09/11/2013 9:22:28,1679,1679.5,1677.75,1678.5,21294,1678.621713,0
09/11/2013 9:28:28,1678.5,1679,1678,1678.5,21239,1678.448997,0.000297796
09/11/2013 9:34:27,1678.5,1679.25,1677.75,1679,21037,1678.587097,0.000148876
09/11/2013 9:37:43,1679,1680,1679,1679.25,21418,1679.456964,-0.000148898
09/11/2013 9:46:33,1679.25,1680,1678.75,1679,21217,1679.336617,0.000446495
09/11/2013 9:54:02,1679,1679.75,1678.25,1679.75,21240,1679.047587,0.000446296
09/11/2013 10:00:25,1679.75,1680.75,1679,1680.5,21180,1679.800295,-0.000148787
09/11/2013 10:06:34,1680.5,1680.75,1680,1680.25,21252,1680.362366,0.000743384
09/11/2013 10:11:27,1680.25,1681.75,1680.25,1681.5,21186,1681.155386,0
09/11/2013 10:17:19,1681.5,1682.25,1681.25,1681.5,21211,1681.757437,0.000148655
09/11/2013 10:23:53,1681.5,1682.25,1681,1681.75,21196,1681.554114,0
09/11/2013 10:29:38,1681.75,1682.25,1681.5,1681.75,21196,1681.796259,0.001039501
09/11/2013 10:32:28,1681.75,1683.5,1681.5,1683.5,21173,1682.492786,0.000148478
09/11/2013 10:34:10,1683.5,1684.5,1683.25,1683.75,21165,1683.786452,0.000890076
09/11/2013 10:37:40,1683.75,1685.25,1683.5,1685.25,21174,1684.441804,-0.000445236
09/11/2013 10:40:45,1685.25,1685.75,1684.5,1684.5,21141,1685.078828,0
09/11/2013 10:49:34,1684.5,1685,1684.25,1684.5,21127,1684.626308,0
09/11/2013 10:56:42,1684.5,1684.75,1684,1684.5,21206,1684.393992,-0.000594001
09/11/2013 11:02:24,1684.5,1684.75,1683.5,1683.5,21159,1684.370233,0.000593648
09/11/2013 11:08:57,1683.5,1684.5,1683.5,1684.5,21104,1684.077699,0.00014839
09/11/2013 11:15:12,1684.5,1685.25,1684,1684.75,21192,1684.591237,0.000148368
09/11/2013 11:19:31,1684.75,1685.5,1684.75,1685,21184,1684.975795,-0.000296824
09/11/2013 11:26:26,1685,1685.25,1684.5,1684.5,21144,1684.842993,0.00088968
09/11/2013 11:30:03,1684.5,1686.25,1684.25,1686,21167,1685.150588,-0.000445038
09/11/2013 11:39:15,1686,1686,1684.75,1685.25,21124,1685.333519,-0.000148368
09/11/2013 11:48:53,1685.25,1685.75,1684.5,1685,21113,1685.106072,0.000444906
09/11/2013 11:57:27,1685,1686,1685,1685.75,21212,1685.434813,-0.000445104
09/11/2013 12:08:15,1685.75,1686.25,1684.75,1685,21148,1685.579854,0.000148346
09/11/2013 12:14:56,1685,1685.5,1684.75,1685.25,21151,1685.243085,-0.000148368
09/11/2013 12:25:36,1685.25,1685.75,1684.75,1685,21148,1685.201532,0.000889416
09/11/2013 12:33:36,1685,1686.75,1685,1686.5,21143,1686.042496,0.000148214
09/11/2013 12:39:53,1686.5,1687.5,1686.25,1686.75,21131,1686.902099,0.00029634
09/11/2013 12:49:55,1686.75,1687.5,1686.5,1687.25,21127,1687.077602,-0.000148192
09/11/2013 13:00:29,1687.25,1687.25,1686.5,1687,21130,1686.892333,-0.000296472
09/11/2013 13:12:55,1687,1687.75,1686.25,1686.5,21084,1686.945373,-0.00029656
09/11/2013 13:21:30,1686.5,1686.75,1685.75,1686,21177,1686.295981,0.000296472
09/11/2013 13:29:52,1686,1686.75,1685.5,1686.5,21075,1686.078078,-0.000148258
09/11/2013 13:41:14,1686.5,1686.75,1686,1686.25,21209,1686.430395,-0.00014828
09/11/2013 13:53:34,1686.25,1687,1685.75,1686,21130,1686.355147,0
09/11/2013 14:01:40,1686,1686.25,1685,1686,21148,1685.595482,-0.000445038
09/11/2013 14:09:54,1686,1686,1685,1685.25,21149,1685.654428,-0.00029678
09/11/2013 14:17:47,1685.25,1685.75,1684.5,1684.75,21145,1685.319745,0.000444972
09/11/2013 14:29:10,1684.75,1685.5,1684.5,1685.5,21153,1685.042807,-0.000296736
09/11/2013 14:37:51,1685.5,1685.5,1684.25,1685,21158,1684.810757,0.000296648
09/11/2013 14:45:23,1685,1686,1684.75,1685.5,21129,1685.412916,-0.000148346
09/11/2013 14:52:47,1685.5,1685.75,1684.5,1685.25,21175,1685.168867,0.000889284
09/11/2013 14:58:30,1685.25,1687,1684.75,1686.75,21128,1686.075374,0.000444444
09/11/2013 14:59:55,1686.75,1687.75,1686.75,1687.5,21115,1687.374805,0.000444247
09/11/2013 15:00:17,1687.75,1688.5,1687.5,1688.25,21132,1688.185702,0.00014806
09/11/2013 15:03:12,1688,1688.5,1687.5,1688.5,21112,1688.029391,-0.000148082
09/11/2013 15:12:02,1688.5,1688.5,1687.75,1688.25,21119,1688.209042,0.001035503
09/11/2013 16:05:50,1688.25,1690,1688.25,1690,21107,1688.987658,-0.000443984
09/11/2013 20:22:53,1690,1690.5,1687.5,1689.25,21105,1688.935963,-0.001333729
09/12/2013 1:42:52,1689.5,1690,1687,1687,21115,1688.078451,0.00014817
09/12/2013 3:16:38,1687,1688.25,1686.75,1687.25,21122,1687.478967,-0.000296428
09/12/2013 4:38:18,1687.5,1687.5,1685.25,1686.75,21096,1686.452681,0.00029634
09/12/2013 6:11:48,1686.75,1687.75,1685.25,1687.25,21173,1686.756116,0.001183957
09/12/2013 6:59:53,1687.25,1689.5,1686.75,1689.25,21114,1687.999597,-0.000592329
09/12/2013 7:38:19,1689.25,1689.5,1687,1688.25,21110,1688.205365,-0.00059268
09/12/2013 8:26:13,1688.25,1689,1687,1687.25,21116,1688.079821,0.000296252
09/12/2013 8:31:38,1687.25,1689,1687,1687.75,21119,1688.039668,-0.000592856
09/12/2013 8:36:23,1687.75,1688.25,1686.75,1686.75,21122,1687.534277,-0.000296516
09/12/2013 8:39:05,1686.75,1687,1685.5,1686.25,21122,1686.278359,-0.000593384
09/12/2013 8:42:13,1686.25,1686.75,1685,1685.25,21162,1685.774986,0.001185361
09/12/2013 8:47:36,1685.25,1687.25,1685.25,1687.25,21136,1686.316971,-0.000296428
09/12/2013 8:52:14,1687.25,1687.5,1686.25,1686.75,21123,1686.884664,0.000740521
09/12/2013 8:58:24,1686.75,1688.25,1686.25,1688,21130,1687.39806,0
09/12/2013 9:07:34,1688,1688.75,1687,1688,21119,1687.910519,-0.000296296
09/12/2013 9:19:35,1688,1688.75,1687,1687.5,21121,1687.650691,0.001183782
09/12/2013 9:30:47,1687.5,1689.75,1687.25,1689.5,21103,1688.469365,-0.000147995
09/12/2013 9:43:39,1689.75,1690,1688.75,1689.25,21092,1689.382372,-0.000444181
09/12/2013 9:57:23,1689.25,1689.5,1688.5,1688.5,21118,1689.002214,-0.000444379
09/12/2013 10:08:42,1688.5,1688.75,1687.5,1687.75,21109,1688.12985,-0.00103796
09/12/2013 10:17:39,1687.75,1688,1685.75,1686,21136,1686.901341,0.000296472
09/12/2013 10:26:02,1686,1687.25,1685.25,1686.5,21087,1686.106476,-0.000593296
09/12/2013 10:33:59,1686.5,1687.5,1685.25,1685.5,21186,1686.544003,-0.000593648
09/12/2013 10:39:43,1685.5,1686.25,1684.25,1684.5,21147,1685.070767,0.000296736
09/12/2013 10:52:40,1684.5,1685.5,1684.25,1685,21163,1684.878881,-0.000296824
09/12/2013 11:04:25,1685,1686.25,1684,1684.5,21151,1685.126011,-0.000445434
09/12/2013 11:12:01,1684.5,1685,1683.75,1683.75,21159,1684.392055,-0.000742942
09/12/2013 11:22:15,1683.75,1684,1682.5,1682.5,21173,1683.187893,0.000297089
09/12/2013 11:30:03,1682.5,1683,1681.75,1683,21195,1682.269769,0.000593824
09/12/2013 11:45:01,1683,1684.5,1682.75,1684,21164,1683.698403,0.00074173
09/12/2013 12:09:48,1684,1685.25,1683.25,1685.25,21170,1684.241615,0.000889284
09/12/2013 12:22:18,1685.25,1687.5,1685,1686.75,21134,1686.200767,-0.000148236
09/12/2013 12:47:32,1686.75,1687.25,1685.5,1686.5,21140,1686.499172,-0.000444906
09/12/2013 13:13:00,1686.5,1686.75,1685.5,1685.75,21128,1686.17039,0.00014828
09/12/2013 13:27:16,1685.75,1686.75,1685,1686,21156,1685.714667,-0.000593472
09/12/2013 13:45:53,1686,1686.25,1683.75,1685,21155,1684.950685,0.00059312
09/12/2013 13:59:43,1685,1686.75,1684.75,1686,21070,1685.659397,-0.001187648
09/12/2013 14:09:34,1686,1686.75,1684,1684,21225,1685.34649,-0.000742832
09/12/2013 14:18:29,1684,1684.5,1682.75,1682.75,21158,1683.578268,0.00074228
09/12/2013 14:26:19,1682.75,1684.25,1682.5,1684,21159,1683.261544,0
09/12/2013 14:38:04,1684.25,1684.25,1683.25,1684,21200,1683.763715,-0.00089153
09/12/2013 14:49:07,1684,1684.25,1682,1682.5,21153,1683.214639,0
09/12/2013 14:56:02,1682.5,1682.75,1681.25,1682.5,21211,1682.207475,0.000297089
09/12/2013 14:59:53,1682.5,1683,1682,1683,21147,1682.508275,0.00103873
09/12/2013 15:00:01,1682.75,1685,1682.75,1684.75,21201,1683.71183,-0.000148412
09/12/2013 15:01:39,1684.75,1685,1684.25,1684.5,21156,1684.639996,0.000296736
09/12/2013 15:10:18,1684.5,1685,1683.75,1685,21172,1684.418796,-0.002677774
09/12/2013 19:55:21,1685,1685.75,1678,1680.5,21166,1683.656962,-0.002385923
09/13/2013 1:51:01,1680.5,1680.5,1674,1676.5,21254,1677.365272,-0.000447561
09/13/2013 3:24:55,1676.5,1679,1675.5,1675.75,21254,1677.010469,0.001340882
09/13/2013 6:41:26,1675.75,1678.25,1674.75,1678,21259,1676.440649,0.000446761
09/13/2013 7:33:47,1678,1680.5,1677.75,1678.75,21225,1679.243569,0.000148898
09/13/2013 8:29:59,1678.75,1679.75,1678,1679,21228,1678.892336,-0.000446894
09/13/2013 8:34:06,1679.25,1680.25,1678,1678.25,21203,1679.248585,0.000595504
09/13/2013 8:38:01,1678.25,1679.5,1677.75,1679.25,21251,1678.744271,-0.000148898
09/13/2013 8:42:22,1679.25,1680.5,1678.75,1679,21219,1679.657418,0.000446495
09/13/2013 8:49:07,1679,1680.25,1678.75,1679.75,21237,1679.615847,0.00014881
09/13/2013 8:55:37,1679.75,1682.25,1679,1680,21030,1680.624976,0.000148787
09/13/2013 8:59:38,1680,1680.75,1679,1680.25,21389,1679.971527,-0.001340882
09/13/2013 9:05:10,1680.25,1680.5,1678,1678,21176,1679.108425,-0.000298063
09/13/2013 9:10:58,1678,1678.5,1677,1677.5,21302,1677.676321,-0.000745712
09/13/2013 9:16:50,1677.5,1677.75,1676,1676.25,21259,1676.551613,0
09/13/2013 9:24:36,1676.25,1677.25,1675.75,1676.25,21252,1676.29649,0.000298196
09/13/2013 9:30:39,1676.25,1677,1675,1676.75,21280,1675.982319,0.000298107
09/13/2013 9:37:59,1676.75,1677.75,1676.5,1677.25,21253,1677.180869,0.001042287
09/13/2013 9:44:24,1677.25,1679.5,1677.25,1679,21238,1678.429548,0.000148876
09/13/2013 9:55:01,1679,1679.25,1678,1679.25,21234,1678.784344,-0.000297841
09/13/2013 10:02:03,1679.25,1679.75,1678.5,1678.75,21207,1679.071262,0.000595327
09/13/2013 10:18:14,1678.75,1680,1678.5,1679.75,21249,1679.190974,0.000446296
09/13/2013 10:28:10,1679.75,1681.5,1679.25,1680.5,21169,1680.394209,-0.000148787
09/13/2013 10:41:38,1680.5,1681.25,1680,1680.25,21250,1680.601671,0.000148765
09/13/2013 11:13:01,1680.25,1681.25,1680,1680.5,21194,1680.55071,-0.000446495
09/13/2013 11:42:01,1680.5,1681.75,1679.5,1679.75,21224,1680.665909,0.000594972
09/13/2013 12:14:17,1679.75,1681,1679.25,1680.75,21217,1680.186136,0.00044603
09/13/2013 13:01:53,1680.75,1681.75,1680,1681.5,21199,1680.759824,-0.000446229
09/13/2013 13:27:00,1681.5,1682,1680.5,1680.75,21199,1681.455352,-0.000297575
09/13/2013 14:08:32,1680.75,1681.25,1680,1680.25,21210,1680.659359,0.000148765
09/13/2013 14:35:16,1680.25,1681,1679.5,1680.5,21219,1680.316344,-0.000893389
